id|tipo_publicacao|texto_publicacao_evento|ano_publicacao_evento|link_externo|link_text|arquivo_anexo|titulo|autor|imagem_capa
413|Paper|SIMONI JUNIOR, Sergio; SILVA, Patrick Cunha. Escolha de sistemas eleitorais e jogos ocultos: o caso brasileiro da constituinte de 1987-88. Seminário Discente do Departamento de Ciência Política/FFLCH. Universidadede de São Paulo, maio de 2012, 30 p.|2012.0|||seminario_discente_dcp_maio2012_cpsergio_simoni_patrick_silva.pdf|||
414|Paper|SZWAKO, José. Los años dorados del feminismo contemporáneo en Paraguay: La Multisectorial y la CMP entre 1989 y 1992. Texto apresentado no Taller ‘Paraguay desde las Ciencias Sociales’, Assunção, Paraguai, junho de 2012.|2012.0|||los_anos_dorados_del_feminismo_contemporaneo_en_paraguay_szwako_2012.pdf|||
415|Paper|SZWAKO, José. El Marzo paraguayo (1999) Pontes de resistência-estabilização e esfera pública no Paraguai pós-ditatorial. Texto para presentación en el Congreso 2012 de la Latin American Studies Association (LASA) en San Francisco, EEUU, de 23 a 26 de mayo del 2012.|2012.0|||jose_szwako_el_marzo_paraguayo_lasa2012.pdf|||
416|Presentation|ABDAL, Alexandre, TORRES-FREIRE, Carlos; CALLIL, Victor. A geografia da atividade econômica no Estado de São Paulo. Apresentado na II Conferência para o Desenvolvimento (Code) do Instituto de Pesquisa Econômica Aplicada (IPEA): Brasília, Novembro de 2011.|2011.0||||||
417|Paper|ABDAL, Alexandre . A dinâmica produtiva recente das regiões metropolitanas brasileiras: diversificação e especialização, competição e complementaridade. In: Mario Sérgio Salerno; João Alberto De Negri; Lenita Maria Turchi; José Mauro de Morais. (Org.). Inovação: Estudos de jovens pesquisadores brasileiros. 1 ed. São Paulo: Papagaio, 2010, v. 1, p. 224-268.|2010.0|http://www.cebrap.org.br/v1/upload/biblioteca_virtual/ABDAL_dinamica_produtiva_recente_regios_metropolitanas.pdf|Source||||
418|Paper|ABDAL, Alexandre. Indústria e serviços na Macrometrópole Paulista: para a caracterização produtiva de um amplo espaço econômico. Nova Economia. Belo Horizonte: v. 20, n.2, Agosto/2010, p. 253-286.|2010.0|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512010000200002&lng=en&nrm=iso|Source||||
419|Paper|BARBOSA, Rogério Jerônimo. Desigualdade de Rendimentos do Trabalho no Curto e no Longo Prazo: Tendências de Idade, Período e Coorte. Dados, n.2, v. 59, Abr/June/2016, p.385-425.|2016.0|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0011-52582016000200385&lng=en&nrm=iso&tlng=pt|Source||||
420|Presentation|BENARROSH, Yolande. Institution d’intermédiation sur le marché de l’emploi et analyse du travail. Le cas de l’ANPE.  Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada. 11 e 12 de setembro de 2006, São Paulo, SP.|2006.0||||||
421|Paper|BICEV, Jonas.  Transitoriedade ou Oportunidade: a qualidade da inserção profissional promovida pelas agências de emprego.In: Mercado de Trabalho: conjuntura e análise. Instituto de Pesquisa Economica e Aplicada (IPEA), Ministério do Trabalho e do Emprego (MTE), n.49, Brasília. Novembro, 2011.|2011.0|||198-jonas_bicev_nt_ipea_nov2011.pdf|||
422|Paper|BIDERMAN, C. Forças de atração nas microrregiões brasileiras.Revista Economia, v. 3, n. 2, July/December 2002, pp. 317-355.|2014.0||||||
423|Paper|CARVALHAES, Flavio Alex de Oliveira;BARBOSA, Rogério Jerônimo; DE SOUZA, Pedro Herculano G. F.; RIBEIRO, Carlos Antônio Costa. Os impactos da geração de empregos sobre as desigualdades de renda uma análise da década de 2000. Revista Brasileira de Ciências Sociais, v.29, n.85, São Paulo, p.79-98, junho/2014.|2014.0|||820-impactos_desigualdade_renda_geracao_de_emprego_Barbosa_et_al_2014_RBCS.pdf|||
424|Paper|COMIN, Alvaro. A.; BARBOSA, ROGÉRIO J. Trabalhar para estudar: Sobre a pertinência da noção de transição escola-trabalho no Brasil. Novos Estudos: Cebrap, n.91, Dezembro/2011, pp. 74-95.|2011.0|||200-novosestudos2011Comin_Barbosa_trabalhar_para_estudar.pdf|||
425|Paper|COMIN, Alvaro A.; VASCONCELOS-OLIVEIRA, Maria Carolina. Southern Cities: Locomotives or Wagons of National Development?Economic sociology_the European electronic newsletter, v. 11, n.2, p. 31-38, 2010.|2003.0|https://docs.google.com/viewer?url=http://econsoc.mpifg.de/archive/econ_soc_11-2.pdf|Source||||
426|Paper|COMIN, A. Migrações entre o formal e o informal: um survey com trabalhadores.In: Descaminhos no Mercado de Trabalho: Transições Ocupacionais e Mobilidade Social. Salvador: Superintendência de Estudos Econômicos e Sociais da Bahia, Série “Estudos e Pesquisas”, n. 66, 2003, pp. 63-78.|2003.0|||201-Migracoes.pdf|||
427|Paper|COMIN, A., AMITRANO, C. Economia e emprego: a trajetória recente da região metropolitana de São Paulo. Novos Estudos. São Paulo: Cebrap, n. 66, July 2003, pp. 53-76.|2003.0|||202-COMIN_AMITRANO_Economia-e-Emprego.pdf|||
428|Paper|COMIN, A., CARDOSO, A., GUIMARÃES, N. A. Les rejetés de la modernisation: restructurations productives et trajectoires intersectorielles effectuées par les travailleurs licenciés de l’industrie. Sociologie du Travail, Paris, v. 46, n. 01, 2004, pp. 54-68.|2004.0||||||
429|Paper|COMIN, A., CARDOSO, A., GUIMARÃES, N. A. Os deserdados da indústria: reestruturação produtiva e trajetórias intersetoriais de trabalhadores demitidos da indústria brasileira. Revista Latinoamericana de Estudios del Trabajo. (Buenos Aires: ALAST) n. 13, July/December, 2001, pp. 17-52.|2001.0||||||
430|Presentation|DEDECCA, Cláudio S. Flexibilidade e regulação de um mercado de trabalho precário: a experiência brasileira. Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada. 11 e 12 de setembro de 2006, São Paulo, SP.|2006.0|||203-Dedecca.pdf|||
431|Paper|DEMAZIÉRE, Didier; GUIMARÃES, Nadya Araujo; HIRATA, Helena; SUGITA,Kurumi. La recherche d’emploi et ses significations. Une comparaison Paris, São Paulo, Tokyo. Brésil(s). Sciences Humanies et Sociales, n. 2, novembro 2012.|2012.0||||||
432|Presentation|DEMAZIÈRE, Didier. Précarité d`emploi et précarité de condition: entre formes et normes.Colóquio Internacional Novas Formas do trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada. São Paulo, Universidade de São Paulo, 11 e 12/9/2006.|2006.0|||204-Demazi_re.pdf|||
433|Paper|DEMAZIÈRE, D.; GUIMARÃES, N. A; HIRATA, H.; MONTAGNER, P.; PIGNONI, M. T.; SUGITA, K. A comparison of unemployment in France, Brazil and Japan: an overview of the methodology and preliminary statistical results. Bulletin (Tokyo: Japan Statistics Research Institute), n. 29, December 2002, p. 101-158.|2002.0||||||
434|Presentation|FREYSSINET, Jacques. Les trajectoires nationales vers la flexibilité du rapport salarial: le cas de la France dans le contexte de l’Union européenne.  Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, 11 e 12 de setembro de 2006, São Paulo, SP.|2006.0|||205-Freyssinet.pdf|||
435|Paper|GEORGES, I. L'enquête par observation dans une perspective comparative: comment se trouver un statut et se faire accepter.Cahiers d’Amerique Latine. Paris: IHEAL, n. 42 (Special Dossier “Amérique Latine: Terrains d’enquête”), 2003, p. 55-68.|2003.0||||||
436|Paper|GEORGES, I. Os empregos subalternos no setor de telecomunicações: comparações França-Alemanha”. Revista Estudos Feministas, (Santa Catarina: UFSC) August 2004, v.12, n. 2, p. 201-223.|2004.0||||||
437|Paper|GEORGES, I. Relations salariales et pratiques d'insertion: les centres d'appel au Brésil, Cahiers du Genre (Paris : GEDISST) n.41, 2006, p. 195-217.|2006.0||||||
438|Paper|GEORGES, I. Flexibilização do mercado de trabalho e novas formas de mobilidade: Carreiras femininas no setor terciário, In: Revista Latinoamericana de Estudios del Trabajo. (Montevidéo: ALAST), v. , 2007.|2007.0||||||
439|Paper|GUIMARÃES, Nadya Araujo; ALVES DE BRITO, M. M.; ANDRADA, Ana Carolina; PICANÇO, Monise Fernandes. Os pobres e o acesso ao trabalho. Entre a ação pública e o interesse privado. Dossiê Políticas Sociais e Redistribuição. Novos Estudos Cebrap, n. 108, Julho/2017, p.83-105.|2017.0|http://novosestudos.uol.com.br/produto/108/#599f3e7b3a984|Source||||
440|Paper|GUIMARÃES, Nadya A. Relatório final do Projeto “O desafio da inclusão. O lugar das políticas publicas de intermediação no acesso ao emprego dos trabalhadores de baixa renda”. CEM-Centro de Estudos da Metrópole/CNPq, São Paulo, Maio/2017.|2017.0|||1963-Araujo_Guimaraes_et_al.Relatorio.CNPq.O_desafio_da_inclusao30abril_v5.pdf|||
441|Paper|GUIMARÃES, Nadia Araujo; VERETA-NAHOUM, André. Dossiê - Os sentidos sociais da economia. Apresentação: Explorando os sentidos sociais da economia. Tempo Social- Revista de Sociologia da USP, v.29, n.1, 2017, p. 1-22.|2017.0|http://www.revistas.usp.br/ts/article/view/125380|Source||||
442|Paper|GUIMARÃES, Nadia Araujo;VERETA-NAHOUM, André; NEIBURG, Frederico; FREIRE-MEDEIROS, Bianca. A negociação da Intimidade, dez anos depois. Entrevista com Viviana Zelizer. Tempo Social- Revista de Sociologia da USP, v.29, n.1, 2017, p. 191-209.|2017.0|http://www.revistas.usp.br/ts/article/view/125519|Source||||
443|Paper|GUIMARÃES, Nadya A. Trabalho intermediado, percursos instáveis e sociabilidade juvenil. Linhas Críticas (UnB), v. 22, p. 15-40, Jan-Abr/2016.|2016.0|http://periodicos.unb.br/index.php/linhascriticas/article/view/20074/14264|Source||||
444|Paper|GUIMARÃES, Nadya A.; PAUGAM, S. Work and Employment Precariousness: a transnational concept?. Sociologia Del Lavoro, v. 144, p. 55-84, 2016.|2016.0|http://www.francoangeli.it/riviste/Scheda_Rivista.aspx?IDArticolo=57943&Tipo=Articolo%20PDF&idRivista=83|Source||||
445|Paper|GUIMARÃES, N. A. ; ALVES DE BRITO, M. M. ; BARONE, L.S. Mercantilização no feminino: a visibilidade do trabalho das mulheres no Brasil. Revista Brasileira de Ciências Sociais (Online), v. 31, n. 90, p. 17-38, 2016.|2016.0|http://www.scielo.br/scielo.php?pid=S0102-69092016000100017&script=sci_abstract&tlng=pt|Source||||
446|Paper|GUIMARÃES, Nadya A. Casa e mercado, amor e trabalho, natureza e profissão: controvérsias sobre o processo de mercantilização do trabalho de cuidado. Cadernos Pagu (UNICAMP), v. 46, p. 59-77, 2016.|2016.0|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332016000100059&lng=en&nrm=iso&tlng=pt|Source||||
447|Paper|GUIMARÃES, Nadya A.; HIRATA, Helena. La frontera entre el empleo domestico y el trabajo profesional de cuidados en Brasil. Pistas y correlatos del proceso de mercantilización. Sociología del Trabajo, v. 86, p. 7-27, 2016.|2016.0|http://recyt.fecyt.es/index.php/sociologiatrabajo/article/view/52282|Source||||
448|Presentation|GUIMARÃES, N. A. ; ALVES DE BRITO, M. M. ; BARONE, L.S. Mercantilização no feminino: a visibilidade do trabalho das mulheres no Brasil através dos censos. In: Document de travail du Mage n° 18 Actes du colloque international Travail, care et politiques sociales qui s'est tenu du 26 au 27 août, 2014 à São Paulo et du 28 au 29 août, 2014 à Rio de Janeiro, p. 21-46.|2014.0|http://recherche.parisdescartes.fr/mage/content/download/12954/71880/version/1/file|Source||||
449|Paper|GUIMARÃES, Nadya Araújo; HIRATA, Helena Sumiko; SUKITA, Kurumi. Care et travail du care dans une perspective comparative: Brésil, France, Japon. Regards croisés sur l’économie, Peut-on faire l'économie du genre ? n.15, 2014, p.327-341.|2014.0||||||
450|Paper|GUIMARÃES, Nadya A. A procura de trabalho: uma boa janela para mirarmos as transformações recentes no mercado de trabalho?Novos Estudos/Cebrap, N.93 São Paulo Julho/2012, p. 9-21.|2012.0|http://www.scielo.br/scielo.php?pid=S0101-33002012000200009&script=sci_arttext|Source||||
451|Paper|GUIMARÃES, Nadya Araújo.¿Cómo salir del desempleo? Lazos fuertes y lazos débiles en la busqueda de trabajo en São Paulo, Brasil. Sociología del trabajo,2012, n. 74, pp. 69-92.|2012.0|http://dialnet.unirioja.es/servlet/articulo?codigo=3858775|Source||||
452|Paper|GUIMARÃES, Nadya Araújo; ANDRADA, Ana Carolina Silva Andrada; PICANÇO, Monise Fernandes; VIEIRA, Priscila Pereira Faria. Trajetórias, atributos e relações. Representações sobre redes e obtenção de trabalho. REDES - Revista hispana para el análisis de redes sociales, Monográfico Análise de redes sociais na lusofonia: grupo de trabalho de Análise de redes sociais do Congresso luso afro brasileiro, Salvador 2011, v.22, p.106-146.|2011.0|||206-araujon_silvaandrade_picanco_vieira_trajetorias_atributos_e_relacoes_representacoes_sobre_redes_e_obtencao_de_trabalho_revista_.pdf|||
453|Paper|GUIMARÃES, Nadya A.O que muda quando se expande o assalariamento (e em que o debate da Sociologia pode nos ajudar a compreendê-lo)? Dados, v.54, n.4, p.533-568, 2011.|2011.0|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0011-52582011000400002&lng=pt&nrm=iso&tlng=pt|Source||||
454|Paper|GUIMARÃES, Nadya Araujo; DEMAZIÈRE, Didier; HIRATA, Helena; SUGITA, Kurumi. Unemployment, a social construction. Institutional programs, experiences and meanings in a comparative perspective. Economic Sociology_the European Electronic Newsletter. Köhl: Max-Planck Institute for the Studies of Societies, v.11, n.3, p. 10-24, 2010.|2010.0|http://econsoc.mpifg.de/archive/econ_soc_11-3.pdf|Source||||
455|Paper|GUIMARÃES, Nadya Araujo; ALVES DE BRITO, Murillo Marschner; SILVA, Paulo Henrique da. Como se chega às oportunidades de trabalho? Os caminhos em Salvador, São Paulo e Porto Alegre. In: BRAGA, Thaiz; VIDAL, Francisco; NEVES, Laumar. (Org.). Trabalho em Questão (Série Estudos e Pesquisa). Salvador: Ed. SEI. 2010, p. 89-100.|2010.0|http://www.nepo.unicamp.br/textos/publicacoes/livros/sep86/sep_86.pdf|Source||||
456|Paper|GUIMARÃES, Nadya A. Dossiê relações negociadas. Cadernos Pagu, Campinas, vol. 32, pp. 07-159, Jan-Jun.2009.|2009.0||||||
457|Paper|GUIMARÃES, Nadya A.; GEORGES, Isabel. A construção social de trajetórias de mando: determinantes de gênero nos percursos ocupacionais. Cadernos Pagu, Campinas, vol. 32, pp. 83-134, jan-jun.2009.|2009.0|http://www.scielo.br/scielo.php?pid=S0104-83332009000100004&script=sci_arttext|Source||||
458|Paper|GUIMARÃES, Nadya A. A sociologia dos mercados de trabalho: ontem e hoje.Revista Novos Estudos Cebrap, São Paulo, n. 85, pp. 150-171, dez. 2009.|2009.0|http://novosestudos.uol.com.br/acervo/acervo_artigo.asp?idMateria=1360|Source||||
459|Presentation|GUIMARÃES, Nadya Araujo. Flexibilizando o flexível: as novas formas de trabalho sob o prisma do mercado de intermediação. Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, 11 e 12 de setembro de 2006, São Paulo, SP.|2006.0|||207-Nadya_Araujo_Guimar_es.pdf|||
460|Paper|GUIMARÃES, Nadya Araújo. Laboriosas, mas redundantes: gênero e mercado de trabalho no Brasil dos 90. Revista Estudos Feministas, vol.9, n. 1, 2001.|2001.0|||208-Laboriosas_Nadya.pdf|||
461|Paper|GUIMARÃES, N. A.Os desafios da eqüidade: reestruturação e desigualdades de gênero e raça no Brasil. Cadernos Pagu (Campinas: UNICAMP), n. 17-18, 2001-2002, pp. 237-266.|2001.0||||||
462|Paper|GUIMARÃES, N. A. Le sexe de la mobilité: le cas du travail industriel brésilien des années 1990. Travail, Genre et Sociétés (Paris: Harmattan) n. 7, February 2002, pp. 125-145.|2002.0||||||
463|Paper|GUIMARÃES, N. A. Por uma sociologia do desemprego: contextos societais, construções normativas e experiências subjetivas. Revista Brasileira de Ciências Sociais (São Paulo: ANPOCS), v. 17, 2002, pp. 103-122.|2002.0||||||
464|Paper|GUIMARÃES, N. A. Los desafíos de la equidad: reestructuración y desigualdades de género y raza en Brasil.Revista Mexicana de Sociología, Instituto de Investigaciones Sociales. (México: IIS/UNAM), ano 65, n. 4, October-December 2003, pp. 763-787.|2003.0||||||
465|Paper|GUIMARÃES, N. A.Quando a indústria se transforma... Atores locais e políticas sub-nacionais de eqüidade de gênero e raça. Revista São Paulo em Perspectiva. (São Paulo: Fundação SEADE), vol. 18, n. 4, October-December, 2004.|2004.0||||||
466|Paper|GUIMARÃES, N. A. Gênero e trabalho. Revista de Estudos Feministas (Santa Catarina: UFSC), August 2004, vol.12, no. 2, Introduction to the special issue, pp. 145-146.|2004.0||||||
467|Paper|GUIMARÃES, N. A. Toward a sociology of unemployment. Brazilian Review of Social Sciences (São Paulo: ANPOCS), special issue n. 1, 2005.|2005.0|http://socialsciences.scielo.org/pdf/s_rbcsoc/v1nse/scs_a06.pdf|Source||||
468|Paper|GUIMARÃES, N.A. Transicións ocupacionais e representacións na procura de traballo. Comparción de mercados de traballo baixo distintos réximes de welfare: São Paulo, Paris e Tókio.Toward a sociology of unemployment. Revista Galega de Economia. (Santiago de Compostela) vol. 14, n. 1-2 (junho-dezembro de 2005), pp. 107-132.|2005.0|http://www.ces.uc.pt/lab2004/inscricao/pdfs/painel50/nadyaguimaraes.pdf|Source||||
469|Paper|GUIMARÃES, N. A. Desemprego: trajetórias, transições e percepções. Comparando mercados de trabalho sob distintos regimes de welfare (São Paulo, Paris, Tóquio).Centre for Brazilian Studies Working Papers Series . n. 59, (Oxford University: Centre for Brazilian Studies) p. 01 – 33, 2005.|2005.0|http://www.ces.uc.pt/lab2004/inscricao/pdfs/painel50/nadyaguimaraes.pdf|Source||||
470|Paper|GUIMARÃES, N. A. Trabalho em transição: uma comparação entre São Paulo, Paris e Tóquio. Revista Novos Estudos. São Paulo: Cebrap, nov. 2006, n.76, p.159-177.|2006.0||||||
471|Paper|GUIMARÃES, N. A. Novas formas, novas medidas? Desemprego, trajetórias ocupacionais e experiências na produção de informações. São Paulo em Perspectiva (São Paulo: Fundação SEADE), vol. 20, n. 04, out/dez 2006.|2006.0||||||
472|Paper|GUIMARÃES, N. A. En busca de trabajo ¿Cuándo las instituciones del mercado significan una diferencia?, Revista de Trabajo (Buenos Aires: Ministerio de Trabajo, Empleo y Seguridad Social de la Argentina), n. 2 (Nueva Época), June 2006, pp. 29-42.|2006.0||||||
473|Paper|GUIMARÃES, N. A.Trabalho em transição. Uma comparação entre São Paulo, Paris e Tóquio. Revista Novos Estudos (São Paulo: CEBRAP), n. 76, October 2006, pp. 159-177.|2006.0||||||
474|Paper|GUIMARÃES, N. A.L’occident serait-il en train de se brasilianiser?. Revue Tiers Monde (IEDES: Paris), v. 189, 2006 p. 137-186.|2006.0||||||
475|Paper|GUIMARÃES, N. A. Inégalité, Discrimination et Intolérance : Péchés d´un Paradis Racial ?. Cahiers des Amériques Latines (Paris : IHEAL/CREDAL).|||||||
476|Paper|GUIMARÃES, N. A. Empresariando o Trabalho: Os Agentes Econômicos da Intermediação de Empregos, esses Ilustres Desconhecidos. Dados– Revista de Ciências Sociais, Rio de Janeiro, Vol. 51, no 2, 2008, pp. 275 a 311.|2008.0||||||
477|Presentation|GUIMARÃES, N. ARAUJO; CONSONI, F. ; BESSA, V. C. . O negócio da intermediação do emprego: entre a flexibilização rudimentar e a cooperação virtuosa (XXXI ANPOCS). In: XXXI Encontro Anual da ANPOCS, 2007, Caxambú. Anais do XXXI Encontro Anual da ANPOCS. São Paulo: ANPOCS, 2007.|2007.0||||||
478|Paper|GUIMARÃES, N. A.; GEORGES, I. A construção social de trajetórias de mando. Determinantes de gênero nos percursos ocupacionais. Cadernos Pagu, n.32 Campinas Jan./Jun 2009.|2009.0|http://www.scielo.br/scielo.php?pid=S0104-83332009000100004&script=sci_arttext|Source||||
479|Paper|GUIMARÃES, N. A.; BIDERMAN, C. Na ante-sala da Discriminação: O Preço dos Atributos de Sexo e Cor no Brasil dos anos 90. Revista de Estudos Feministas (Santa Catarina: UFSC), August 2004, vol.12, no. 2, p.177-200.|2004.0||||||
480|Paper|GUIMARÃES, N. A.; SUGITA, K; HIRATA, H; MONTAGNER, P. Desemprego: mercados, instituições e percepções. Brasil e Japão numa perspectiva comparada. Tempo Social (São Paulo: Departamento de Sociologia da USP), v. 16, 2006, pp. 257-288.|2006.0||||||
481|Paper|GUIMARÃES, N. A.; COMIN. A. Vicissitudes do trabalho no Brasil dos anos 1990: mobilidade setorial, diversidades de gênero e acesso ao seguro desemprego.Políticas Sociais (Chile: CEPAL), vol II, pp. 11-32, 2002.|2002.0||||||
482|Paper|HIRATA, Helena. A precarização e a divisão internacional e sexual do trabalho. Sociologias (online), n. 21, pp. 24-41, 2009.|2009.0|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222009000100003&lng=en&nrm=iso|Source||||
483|Paper|HIRATA, H.; JEANTET, A.; KERGOAT, D.; SOARES, A. Controverse: Le regard d’une certaine sociologie du travail sur la subjectivité. Travailler, Paris, n° 22, pp. 135-141, 2009.|2009.0||||||
484|Presentation|HIRATA, Helena. Mondialisation et emploi dans une perspective comparative. Colóquio Internacional– Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, 11 e 12 de setembro de 2006, São Paulo, SP.|2006.0|||209-Helena_Hirata.pdf|||
485|Paper|"LEITE, Elenice M . Relatório final de pesquisa. Grupo Jovem, Projeto ""Desemprego: abordagem institucional e biográfica: uma comparação Brasil, França, Japão, USP/CEM/SEADE/CEBRAP, 2002."|2002.0|||210-Relatorio_jovens_Nadya-final.pdf|||
486|Paper|LIMA, M., ABDAL, A. Educação e trabalho: a inserção dos ocupados de nível superior no mercado formal. Rio Grande do Sul, Revista Sociologias (UFRGS) , v.1, p. 216–238, 2007.|2007.0||||||
487|Paper|NOHARA, Hiroatsu. Paradoxe des mouvements d’emploi en France et au Japon; «précarisation et stabilisation. Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, Paradoxe dês, 11 e 12 de setembro de 2006, São Paulo, SP.|2006.0|||212-nohara.pdf|||
488|Paper|PRATES, Ian; BARBOSA, Rogerio Jerônimo. Classes sociais e fechamento social: determinantes da desigualdade de renda em São Paulo.PLURAL, Revista do Programa de Pós‑Graduação em Sociologia da USP, São Paulo, v.21., n.2, 2014, p.108-138.|2014.0|||1056-97212-167910-1-SM_Prates_barbosa.pdf|||
489|Paper|SAITO, Chikara. O desenvolvimento do trabalho precário e a política de emprego no Japão. Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, Paradoxe dês, 11 e 12 de setembro de 2006, São Paulo, SP.|2006.0|||213-Saito.pdf|||
490|Paper|SEGNINI, Liliana Rolfsen Petrilli. Trabalho e profissão em arte: divisão internacional do trabalho e relação de gênero nas heterogêneas vivências do trabalho precário. Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, Paradoxe dês, 11 e 12 de setembro de 2006, São Paulo, SP.|2006.0|||214-Segnini.pdf|||
491|Paper|SUGITA, Kurumi. Trajectoires profissionelles sexuées et des expériences du chômage au Japon.  Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, Paradoxe dês, 11 e 12 de setembro de 2006, São Paulo, SP.|2006.0|||215-Sugita.pdf|||
492|Paper|TSURU, Tamiko. Peso das políticas públicas sobre os desempregados japoneses, o caso de uma cidade com desemprego em massa.Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, Paradoxe dês, 11 e 12 de setembro de 2006, São Paulo, SP.|2006.0|||216-Tsuru.pdf|||
493|Paper|VIEIRA, Priscila Pereira Faria. À procura de trabalho: a pertinência de um novo objeto. Revista Contemporânea, v.3, n1, p. 193-214.|2013.0|http://www.contemporanea.ufscar.br/index.php/contemporanea/article/viewFile/125/72|Source||||
494|Paper|VIEIRA, Priscila Pereira Faria. A experiência da procura de trabalho: uma abordagem microssociológica. Revista Latino-americana de Estudos do Trabalho, Ano 17, nº 28, 2012, p. 131-159.|2012.0|http://relet.iesp.uerj.br/Relet_28/06%20-%20A%20experiencia%20da%20procura.pdf|Source||||
495|Paper|XAVIER SOBRINHO, Guilherme G. de F. ; STERNBERG, S. S. W. Mercados de trabalho nas aglomerações urbanas não metropolitanas do RS. Indicadores Econômicos FEE. Porto Alegre, FEE - Fundação de Economia e Estatística Siegfried Emanuel Heuser, v. 37, p. 191-211, 2010.|2010.0|http://revistas.fee.tche.br/index.php/indicadores/article/view/2396/2814|Source||||
496|Working Paper|001/2010 - City and economy: changes in São Paulo’s metropolitan context - Alvaro Comin et al.|2010.0|||001.2010---Comin-et-al.pdf|||
497|Working Paper|002/2010 - Social networks, poverty and neighborhoods in two Brazilian cities - Eduardo Marques et al.|2010.0|||002.2010---Marques-et-al.pdf|||
498|Working Paper|003/2010 - Poor voters vs. poor places: persisting patterns and recent changes in Brazilian electoral patterns - Cesar Zucco|2010.0|||003.2010---Zucco.pdf|||
499|Working Paper|004/2010 - Territorial Justice and governance: inequality in Brazilian metropolitan regions - Marta Arretche|2010.0|||004.2010-Arretche.pdf|||
500|Working Paper|005/2010 - “Race” and class dynamics in metropolitan contexts - Marcia Lima|2010.0|||005.2010-Lima.pdf|||
501|Working Paper|006/2010 - Civil society organizations in two Latin American metropolises - Adrian Gurza Lavalle and Natália Bueno Salgado|2010.0|||006.2010-GLavalleBueno.pdf|||
502|Working Paper|007/2010 - Flexible employment, student labour and the changing structure of the UK labour market in university cities - Kate Purcell|2010.0|||006.2010-GLavalleBueno.pdf|||
503|Working Paper|008/2010 - Inclusion at Brazilian universities: the case of UFBA - Antonio Sérgio Alfredo Guimarães, Lilia Carolina da Costa, Naomar Almeida Filho and Katherine Newman|2010.0|||ASGuimaraes.pdf|||
504|Working Paper|009/2010 - O acesso a oportunidades de trabalho no Brasil: uma comparação inter-metropolitana sobre os mecanismos de circulação da informação ocupacional e a reprodução da desigualdade - Nadya Araujo Guimarães, Murillo Marschner Alves de Brito e Paulo Henrique da Silva|2010.0|||nadyaop.pdf|||
505|Working Paper|010/2010 - Fighting inequalities in the access to health services: a study of the role of decentralization and participation - Vera Schattan P. Coelho, Marcelo F. Dias e Fabiola Fanti|2010.0|||verasmar.pdf|||
506|Working Paper|011/2011 - O pork barrel no Município de São Paulo: a produção legislativa dos vereadores paulistanos - Patrick Silva|2011.0|||patrijan.pdf|||
507|Working Paper|"012/2011 - ""Care"" et ""care work"": le travail du ""care"" au Brésil, en France, au Japon - Nadya Araujo Guimarães, Helena Sumiko Hirata, Kurumi Sugita"|2011.0|||nahesu.pdf|||
508|Working Paper|013/2012 - Éthique et travail du “care”- Pascale Molinier|2012.0|||013_2012_pascale_molinier.pdf|||
509|Working Paper|014/2012 - Aide à domicile: Quelle professionnalisation? - Thierry Ribault|2012.0|||014_2012_thierry_ribault.pdf|||
510|Working Paper|015/2012 - Os impactos da geração de empregos sobre as desigualdades de renda no mercado de trabalho: uma análise da década de 2000 - Flavio Carvalhaes, Rogério Jerônimo Barbosa, Pedro Herculano G.F. de Souza e Carlos Antônio Costa Ribeiro|2012.0|||wp15.pdf|||
511|Working Paper|016/2013 - (Re)Batizando São Paulo: A distribuição dos votos e a denominação de logradouros no município de São Paulo (2001-2008) - Patrick Cunha Silva |2013.0|||524-pt16.2013.pdf|||
512|Working Paper|017/2014 - Comparabilidade das informações disponíveis nos Censos (1960-2010) e PNADs (1976, 1985, 1995 e 2005) - Rogério Jerônimo Barbosa|2014.0|||830-wp.17.2014.pdf|||
513|Working Paper|018/2016 - Notas sobre a política e as políticas do urbano no Brasil - Eduardo Cesar Leão Marques|2016.0|||1545-wp018.2016.vfmesmo.pdf|||
