id|tipo_publicacao|texto_publicacao_evento|ano_publicacao_evento|link_externo|link_text|arquivo_anexo|titulo|autor|imagem_capa
449|Artigo|GUIMARÃES, Nadya Araújo; HIRATA, Helena Sumiko; SUKITA, Kurumi. Care et travail du care dans une perspective comparative: Brésil, France, Japon. Regards croisés sur l’économie, Peut-on faire l'économie du genre ? n.15, 2014, p.327-341.|2014.0||||||
450|Artigo|GUIMARÃES, Nadya A. A procura de trabalho: uma boa janela para mirarmos as transformações recentes no mercado de trabalho?Novos Estudos/Cebrap, N.93 São Paulo Julho/2012, p. 9-21.|2012.0|http://www.scielo.br/scielo.php?pid=S0101-33002012000200009&script=sci_arttext|Fonte||||
451|Artigo|GUIMARÃES, Nadya Araújo.¿Cómo salir del desempleo? Lazos fuertes y lazos débiles en la busqueda de trabajo en São Paulo, Brasil. Sociología del trabajo, 2012, n. 74, pp. 69-92.|2012.0|http://dialnet.unirioja.es/servlet/articulo?codigo=3858775|Fonte||||
452|Artigo|GUIMARÃES, Nadya Araújo; ANDRADA, Ana Carolina Silva Andrada; PICANÇO, Monise Fernandes; VIEIRA, Priscila Pereira Faria. Trajetórias, atributos e relações. Representações sobre redes e obtenção de trabalho. REDES - Revista hispana para el análisis de redes sociales, Monográfico Análise de redes sociais na lusofonia: grupo de trabalho de Análise de redes sociais do Congresso luso afro brasileiro, Salvador 2011, v.22, p.106-146.|2011.0|||206-araujon_silvaandrade_picanco_vieira_trajetorias_atributos_e_relacoes_representacoes_sobre_redes_e_obtencao_de_trabalho_revista_.pdf|||
453|Artigo|GUIMARÃES, Nadya A.O que muda quando se expande o assalariamento (e em que o debate da Sociologia pode nos ajudar a compreendê-lo)? Dados, v.54, n.4, p.533-568, 2011.|2011.0|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0011-52582011000400002&lng=pt&nrm=iso&tlng=pt|Fonte||||
454|Artigo|GUIMARÃES, Nadya Araujo; DEMAZIÈRE, Didier; HIRATA, Helena; SUGITA, Kurumi. Unemployment, a social construction. Institutional programs, experiences and meanings in a comparative perspective. Economic Sociology_the European Electronic Newsletter. Köhl: Max-Planck Institute for the Studies of Societies, v.11, n.3, p. 10-24, 2010.|2010.0|http://econsoc.mpifg.de/archive/econ_soc_11-3.pdf|Fonte||||
455|Artigo|GUIMARÃES, Nadya Araujo; ALVES DE BRITO, Murillo Marschner; SILVA, Paulo Henrique da. Como se chega às oportunidades de trabalho? Os caminhos em Salvador, São Paulo e Porto Alegre. In: BRAGA, Thaiz; VIDAL, Francisco; NEVES, Laumar. (Org.). Trabalho em Questão (Série Estudos e Pesquisa). Salvador: Ed. SEI. 2010, p. 89-100.|2010.0|http://www.nepo.unicamp.br/textos/publicacoes/livros/sep86/sep_86.pdf|Fonte||||
456|Artigo|GUIMARÃES, Nadya A. Dossiê relações negociadas. Cadernos Pagu, Campinas, vol. 32, pp. 07-159, Jan-Jun.2009.|2009.0||||||
457|Artigo|GUIMARÃES, Nadya A.; GEORGES, Isabel. A construção social de trajetórias de mando: determinantes de gênero nos percursos ocupacionais. Cadernos Pagu, Campinas, vol. 32, pp. 83-134, jan-jun.2009.|2009.0|http://www.scielo.br/scielo.php?pid=S0104-83332009000100004&script=sci_arttext|Fonte||||
458|Artigo|GUIMARÃES, Nadya A. A sociologia dos mercados de trabalho: ontem e hoje.Revista Novos Estudos Cebrap, São Paulo, n. 85, pp. 150-171, dez. 2009.|2009.0|http://novosestudos.uol.com.br/acervo/acervo_artigo.asp?idMateria=1360|Fonte||||
459|Apresentação|GUIMARÃES, Nadya Araujo. Flexibilizando o flexível: as novas formas de trabalho sob o prisma do mercado de intermediação. Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, 11 e 12 de setembro de 2006, São Paulo, SP.|2006.0|||207-Nadya_Araujo_Guimar_es.pdf|||
460|Artigo|GUIMARÃES, Nadya Araújo. Laboriosas, mas redundantes: gênero e mercado de trabalho no Brasil dos 90. Revista Estudos Feministas, vol.9, n. 1, 2001.|2001.0|||208-Laboriosas_Nadya.pdf|||
461|Artigo|GUIMARÃES, N. A. Os desafios da eqüidade: reestruturação e desigualdades de gênero e raça no Brasil. Cadernos Pagu (Campinas: UNICAMP), n. 17-18, 2001-2002, pp. 237-266.|2001.0||||||
462|Artigo|GUIMARÃES, N. A. Le sexe de la mobilité: le cas du travail industriel brésilien des années 1990. Travail, Genre et Sociétés (Paris: Harmattan) n. 7, February 2002, pp. 125-145.|2002.0||||||
463|Artigo|GUIMARÃES, N. A. Por uma sociologia do desemprego: contextos societais, construções normativas e experiências subjetivas. Revista Brasileira de Ciências Sociais (São Paulo: ANPOCS), v. 17, 2002, pp. 103-122.|2002.0||||||
464|Artigo|GUIMARÃES, N. A. Los desafíos de la equidad: reestructuración y desigualdades de género y raza en Brasil.Revista Mexicana de Sociología, Instituto de Investigaciones Sociales. (México: IIS/UNAM), ano 65, n. 4, October-December 2003, pp. 763-787.|2003.0||||||
465|Artigo|GUIMARÃES, N. A.Quando a indústria se transforma... Atores locais e políticas sub-nacionais de eqüidade de gênero e raça. Revista São Paulo em Perspectiva. (São Paulo: Fundação SEADE), vol. 18, n. 4, October-December, 2004.|2004.0||||||
466|Artigo|GUIMARÃES, N. A.Gênero e trabalho. Revista de Estudos Feministas (Santa Catarina: UFSC), August 2004, vol.12, no. 2, Introduction to the special issue, pp. 145-146.|2004.0||||||
467|Artigo|GUIMARÃES, N. A. Toward a sociology of unemployment. Brazilian Review of Social Sciences (São Paulo: ANPOCS), special issue n. 1, 2005.|2005.0|http://socialsciences.scielo.org/pdf/s_rbcsoc/v1nse/scs_a06.pdf|Fonte||||
468|Artigo|GUIMARÃES, N.A. Transicións ocupacionais e representacións na procura de traballo. Comparción de mercados de traballo baixo distintos réximes de welfare: São Paulo, Paris e Tókio.Toward a sociology of unemployment. Revista Galega de Economia. (Santiago de Compostela) vol. 14, n. 1-2 (junho-dezembro de 2005), pp. 107-132.|2005.0|http://www.ces.uc.pt/lab2004/inscricao/pdfs/painel50/nadyaguimaraes.pdf|Fonte||||
469|Artigo|GUIMARÃES, N. A. Desemprego: trajetórias, transições e percepções. Comparando mercados de trabalho sob distintos regimes de welfare (São Paulo, Paris, Tóquio).Centre for Brazilian Studies Working Papers Series . n. 59, (Oxford University: Centre for Brazilian Studies) p. 01 – 33, 2005.|2005.0|http://www.ces.uc.pt/lab2004/inscricao/pdfs/painel50/nadyaguimaraes.pdf|Fonte||||
470|Artigo|GUIMARÃES, N. A. Trabalho em transição: uma comparação entre São Paulo, Paris e Tóquio. Revista Novos Estudos. São Paulo: Cebrap, nov. 2006, n.76, p.159-177.|2006.0||||||
471|Artigo|GUIMARÃES, N. A. Novas formas, novas medidas? Desemprego, trajetórias ocupacionais e experiências na produção de informações. São Paulo em Perspectiva (São Paulo: Fundação SEADE), vol. 20, n. 04, out/dez 2006.|2006.0||||||
472|Artigo|GUIMARÃES, N. A. En busca de trabajo ¿Cuándo las instituciones del mercado significan una diferencia?, Revista de Trabajo (Buenos Aires: Ministerio de Trabajo, Empleo y Seguridad Social de la Argentina), n. 2 (Nueva Época), June 2006, pp. 29-42.|2006.0||||||
473|Artigo|GUIMARÃES, N. A.Trabalho em transição. Uma comparação entre São Paulo, Paris e Tóquio. Revista Novos Estudos (São Paulo: CEBRAP), n. 76, October 2006, pp. 159-177.|2006.0||||||
474|Artigo|GUIMARÃES, N. A. L’occident serait-il en train de se brasilianiser?. Revue Tiers Monde (IEDES: Paris), v. 189, 2006 p. 137-186|2006.0||||||
475|Artigo|GUIMARÃES, N. A. Inégalité, Discrimination et Intolérance : Péchés d´un Paradis Racial ?. Cahiers des Amériques Latines (Paris : IHEAL/CREDAL).|||||||
476|Artigo|GUIMARÃES, N. A. Empresariando o Trabalho: Os Agentes Econômicos da Intermediação de Empregos, esses Ilustres Desconhecidos. Dados– Revista de Ciências Sociais, Rio de Janeiro, Vol. 51, no 2, 2008, pp. 275 a 311.|2008.0||||||
477|Apresentação|GUIMARÃES, N. ARAUJO ; CONSONI, F. ; BESSA, V. C. . O negócio da intermediação do emprego: entre a flexibilização rudimentar e a cooperação virtuosa (XXXI ANPOCS). In: XXXI Encontro Anual da ANPOCS, 2007, Caxambú. Anais do XXXI Encontro Anual da ANPOCS. São Paulo: ANPOCS, 2007.|2007.0||||||
478|Artigo|GUIMARÃES, N. A.; GEORGES, I. A construção social de trajetórias de mando. Determinantes de gênero nos percursos ocupacionais.Cadernos Pagu, n.32 Campinas Jan./Jun 2009.|2009.0|http://www.scielo.br/scielo.php?pid=S0104-83332009000100004&script=sci_arttext|Fonte||||
479|Artigo|GUIMARÃES, N. A.; BIDERMAN, C. Na ante-sala da Discriminação: O Preço dos Atributos de Sexo e Cor no Brasil dos anos 90. Revista de Estudos Feministas (Santa Catarina: UFSC), August 2004, vol.12, no. 2, p.177-200.|2004.0||||||
480|Artigo|GUIMARÃES, N. A.; SUGITA, K; HIRATA, H; MONTAGNER, P. Desemprego: mercados, instituições e percepções. Brasil e Japão numa perspectiva comparada. Tempo Social (São Paulo: Departamento de Sociologia da USP), v. 16, 2006, pp. 257-288.|2006.0||||||
481|Artigo|GUIMARÃES, N. A.; COMIN. A. Vicissitudes do trabalho no Brasil dos anos 1990: mobilidade setorial, diversidades de gênero e acesso ao seguro desemprego.Políticas Sociais (Chile: CEPAL), vol II, pp. 11-32, 2002.|2002.0||||||
482|Artigo|HIRATA, Helena. A precarização e a divisão internacional e sexual do trabalho. Sociologias (online), n. 21, pp. 24-41, 2009.|2009.0|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222009000100003&lng=en&nrm=iso|Fonte||||
483|Artigo|HIRATA, H.; JEANTET, A.; KERGOAT, D.; SOARES, A. Controverse: Le regard d’une certaine sociologie du travail sur la subjectivité. Travailler, Paris, n° 22, pp. 135-141, 2009.|2009.0||||||
484|Apresentação|HIRATA, Helena. Mondialisation et emploi dans une perspective comparative. Colóquio Internacional– Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, 11 e 12 de setembro de 2006, São Paulo, SP.|2006.0|||209-Helena_Hirata.pdf|||
485|Artigo|"LEITE, Elenice M . Relatório final de pesquisa. Grupo Jovem, Projeto ""Desemprego: abordagem institucional e biográfica: uma comparação Brasil, França, Japão, USP/CEM/SEADE/CEBRAP, 2002."|2002.0|||210-Relatorio_jovens_Nadya-final.pdf|||
486|Artigo|LIMA, M., ABDAL, A. Educação e trabalho: a inserção dos ocupados de nível superior no mercado formal. Rio Grande do Sul, Revista Sociologias (UFRGS) , v.1, p. 216–238, 2007.|2007.0||||||
487|Artigo|NOHARA, Hiroatsu. Paradoxe des mouvements d’emploi en France et au Japon; «précarisation et stabilisation. Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, Paradoxe dês, 11 e 12 de setembro de 2006, São Paulo, SP.|2006.0|||212-nohara.pdf|||
488|Artigo|PRATES, Ian; BARBOSA, Rogerio Jerônimo. Classes sociais e fechamento social: determinantes da desigualdade de renda em São Paulo.PLURAL, Revista do Programa de Pós‑Graduação em Sociologia da USP, São Paulo, v.21., n.2, 2014, p.108-138.|2014.0|||1056-97212-167910-1-SM_Prates_barbosa.pdf|||
489|Artigo|SAITO, Chikara. O desenvolvimento do trabalho precário e a política de emprego no Japão.  Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, Paradoxe dês, 11 e 12 de setembro de 2006, São Paulo, SP.|2006.0|||213-Saito.pdf|||
490|Artigo|SEGNINI, Liliana Rolfsen Petrilli. Trabalho e profissão em arte: divisão internacional do trabalho e relação de gênero nas heterogêneas vivências do trabalho precário. Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, Paradoxe dês, 11 e 12 de setembro de 2006, São Paulo, SP.|2006.0|||214-Segnini.pdf|||
491|Artigo|SUGITA, Kurumi. Trajectoires profissionelles sexuées et des expériences du chômage au Japon.  Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, Paradoxe dês, 11 e 12 de setembro de 2006, São Paulo, SP.|2006.0|||215-Sugita.pdf|||
492|Artigo|TSURU, Tamiko. Peso das políticas públicas sobre os desempregados japoneses, o caso de uma cidade com desemprego em massa. Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, Paradoxe dês, 11 e 12 de setembro de 2006, São Paulo, SP.|2006.0|||216-Tsuru.pdf|||
493|Artigo|VIEIRA, Priscila Pereira Faria. À procura de trabalho: a pertinência de um novo objeto. Revista Contemporânea, v.3, n1, p. 193-214.|2013.0|http://www.contemporanea.ufscar.br/index.php/contemporanea/article/viewFile/125/72|Fonte||||
494|Artigo|VIEIRA, Priscila Pereira Faria. A experiência da procura de trabalho: uma abordagem microssociológica. Revista Latino-americana de Estudos do Trabalho, Ano 17, nº 28, 2012, p. 131-159.|2012.0|http://relet.iesp.uerj.br/Relet_28/06%20-%20A%20experiencia%20da%20procura.pdf|Fonte||||
495|Artigo|XAVIER SOBRINHO, Guilherme G. de F. ; STERNBERG, S. S. W. Mercados de trabalho nas aglomerações urbanas não metropolitanas do RS. Indicadores Econômicos FEE. Porto Alegre, FEE - Fundação de Economia e Estatística Siegfried Emanuel Heuser, v. 37, p. 191-211, 2010.|2010.0|http://revistas.fee.tche.br/index.php/indicadores/article/view/2396/2814|Fonte||||
496|Working Paper|001/2010 - City and economy: changes in São Paulo’s metropolitan context - Alvaro Comin et al.|2010.0|||001.2010---Comin-et-al.pdf|||
497|Working Paper|002/2010 - Social networks, poverty and neighborhoods in two Brazilian cities - Eduardo Marques et al.|2010.0|||002.2010---Marques-et-al.pdf|||
498|Working Paper|003/2010 - Poor voters vs. poor places: persisting patterns and recent changes in Brazilian electoral patterns - Cesar Zucco|2010.0|||003.2010---Zucco.pdf|||
499|Working Paper|004/2010 - Territorial Justice and governance: inequality in Brazilian metropolitan regions - Marta Arretche|2010.0|||004.2010-Arretche.pdf|||
500|Working Paper|005/2010 - “Race” and class dynamics in metropolitan contexts - Marcia Lima|2010.0|||005.2010-Lima.pdf|||
501|Working Paper|006/2010 - Civil society organizations in two Latin American metropolises - Adrian Gurza Lavalle and Natália Bueno Salgado|2010.0|||006.2010-GLavalleBueno.pdf|||
502|Working Paper|007/2010 - Flexible employment, student labour and the changing structure of the UK labour market in university cities - Kate Purcell|2010.0|||006.2010-GLavalleBueno.pdf|||
503|Working Paper|008/2010 - Inclusion at Brazilian universities: the case of UFBA - Antonio Sérgio Alfredo Guimarães, Lilia Carolina da Costa, Naomar Almeida Filho and Katherine Newman|2010.0|||ASGuimaraes.pdf|||
504|Working Paper|009/2010 - O acesso a oportunidades de trabalho no Brasil: uma comparação inter-metropolitana sobre os mecanismos de circulação da informação ocupacional e a reprodução da desigualdade - Nadya Araujo Guimarães, Murillo Marschner Alves de Brito e Paulo Henrique da Silva|2010.0|||nadyaop.pdf|||
505|Working Paper|010/2010 - Fighting inequalities in the access to health services: a study of the role of decentralization and participation - Vera Schattan P. Coelho, Marcelo F. Dias e Fabiola Fanti|2010.0|||verasmar.pdf|||
506|Working Paper|011/2011 - O pork barrel no Município de São Paulo: a produção legislativa dos vereadores paulistanos - Patrick Silva|2011.0|||patrijan.pdf|||
507|Working Paper|"012/2011 - ""Care"" et ""care work"": le travail du ""care"" au Brésil, en France, au Japon - Nadya Araujo Guimarães, Helena Sumiko Hirata, Kurumi Sugita"|2011.0|||nahesu.pdf|||
508|Working Paper|013/2012 - Éthique et travail du “care”- Pascale Molinier|2012.0|||013_2012_pascale_molinier.pdf|||
509|Working Paper|014/2012 - Aide à domicile: Quelle professionnalisation? - Thierry Ribault|2012.0|||014_2012_thierry_ribault.pdf|||
510|Working Paper|015/2012 - Os impactos da geração de empregos sobre as desigualdades de renda no mercado de trabalho: uma análise da década de 2000 - Flavio Carvalhaes, Rogério Jerônimo Barbosa, Pedro Herculano G.F. de Souza e Carlos Antônio Costa Ribeiro|2012.0|||wp15.pdf|||
511|Working Paper|016/2013 - (Re)Batizando São Paulo: A distribuição dos votos e a denominação de logradouros no município de São Paulo (2001-2008) - Patrick Cunha Silva |2013.0|||524-pt16.2013.pdf|||
512|Working Paper|017/2014 - Comparabilidade das informações disponíveis nos Censos (1960-2010) e PNADs (1976, 1985, 1995 e 2005) - Rogério Jerônimo Barbosa|2014.0|||830-wp.17.2014.pdf|||
513|Working Paper|018/2016 - Notas sobre a política e as políticas do urbano no Brasil - Eduardo Cesar Leão Marques|2016.0|||1545-wp018.2016.vfmesmo.pdf|||
514|Working Paper|019/2017 - Movimentos sociais, institucionalização e domínios de agência - Adrian Gurza Lavalle, Euzeneia Carlos, Monika Dowbor e José Szwako|2017.0|||2123-wp19.2017.vfmesmo.pdf|||
515|Tese|ALVES DE BRITO, Murillo Marschner - 2014. A dependência na origem. Desigualdades no sistema educacional brasileiro e a estruturação social das oportunidades.(download arquivo 5.400 KB) Tese de doutoramento em Sociologia, Faculdade de Filosofia, Letras e Ciências Humanas (USP) - São Paulo.|2014.0|http://www.teses.usp.br/teses/disponiveis/8/8132/tde-02102014-182644/pt-br.php|Fonte||||
516|Tese|BARONE, Leonardo Sangali - 2014. Eleições, partidos e política orçamentária no Brasil: explorando os efeitos das eleições locais na política nacional.  (download arquivo 5.499 KB) Tese de doutoramento em Administração Pública e Governo (EAESP - FGV) - São Paulo.|2014.0|http://bibliotecadigital.fgv.br/dspace/handle/10438/11683|Fonte||||
517|Tese|BIDERMAN, Ciro - 2001. Forças de atração e expulsão na grande São Paulo. (download arquivo - 6.222 KB) Tese de Doutoramento em Economia de Empresas, Escola de Administração de Empresas de São Paulo (FGV) - São Paulo.|2001.0|||biderman.pdf|||
518|Tese|Mecanismos federais de coordenação de políticas sociais e capacidades institucionais locais: o caso do Programa Bolsa Família. (download arquivo 2.140 KB) Tese de Doutoramento em Ciência Política, Instituto de Estudos Sociais e BICHIR, Renata Mirandola - 2011. Políticos (UERJ) - Rio de Janeiro.|2011.0|||Bichir_tese_rev.pdf|||
519|Tese|BORGES, Tiago Daher Padovezi - 2013. Candidatos, partidos políticos e interesses empresariais: um estudo sobre o financiamento empresarial de campanhas para Deputado Federal(download arquivo 1.990 KB) - Tese de Doutoramento em Ciência Política. Faculdade de Filosofia, Letras e Ciências Humanas (USP) - São Paulo.|2013.0|http://www.teses.usp.br/teses/disponiveis/8/8131/tde-24092013-104223/pt-br.php|Fonte||||
520|Tese|GOMES, Sandra - 2008. Fatores explicativos das diferentes estratégias de municipalização do ensino fundamental nos governos subnacionais do Brasil (1997-2000). (download arquivo - 7.290 KB) Tese de Doutoramento em Ciência Política. Faculdade de Filosofia, Letras e Ciências Humanas (USP) - São Paulo.|2008.0|http://www.teses.usp.br/teses/disponiveis/8/8131/tde-30072008-134133/pt-br.php|Fonte||||
521|Tese|A força dos partidos fracos: um estudo sobre a organização dos partidos brasileiros e seu impacto na coordenação eleitoral. (download arquivo - 1.35 Mbytes) Tese de Doutorado em Ciência Política, Faculdade de Filosofia, Letras e GUARNIERI, Fernando Henrique Eduardo - 2009. Ciências Humanas (USP) - São Paulo.|2009.0|http://www.teses.usp.br/teses/disponiveis/8/8131/tde-11022010-101055/|Fonte||||
522|Tese|LAVALLE, Adrián Gurza - 2001. Espaço e vida públicos: reflexões teóricas e sobre o pensamento brasileiro. (download arquivo - 1.188 KB) - Tese de Doutorado em Ciência Política, Faculdade de Filosofia, Letras e Ciências Humanas (USP) -São Paulo.|2001.0|||Adrian.pdf|||
523|Tese|MARQUES, Eduardo - 2007. Redes Sociais, Segregação e Pobreza em São Paulo. (download arquivo - 4.159 KB) - Tese de Livre Docência, Faculdade de Filosofia, Letras e Ciências Humanas (USP) - São Paulo.|2007.0|||94-Redes-sociais-e-pobreza.pdf|||
524|Tese|MOYA, Maria Encarnación - 2010. Desigualdades na pobreza: trajetórias e transições em uma favela paulistana. Tese de Doutoramento em Ciência Política. Faculdade de Filosofia, Letras e Ciências Humanas (USP) - São Paulo.|2010.0|http://www.teses.usp.br/teses/disponiveis/8/8131/tde-18102010-123644/pt-br.php|Fonte||||
525|Tese|SCHLEGEL, Rogerio - 2010. Educação e comportamento político. Os retornos políticos decrescentes da escolarização brasileira recente. (download arquivo 4.000 KB) - Tese de Doutoramento em Ciência Política. Faculdade de Filosofia, Letras e Ciências Humanas  (USP) - São Paulo.|2010.0|||rSchlegel2010.pdf|||
526|Tese|SILVA, Gustavo Souza da - 2011. Pontos de vista em documentários de periferia: estética, cotidiano e política. (download arquivo - 2.6 Mbytes) Tese de Doutorado em Ciências da Comunicação, Escola de Comunicações e Artes (USP) - São Paulo.|2011.0|http://www.teses.usp.br/teses/disponiveis/27/27153/tde-23092011-192558/pt-br.php|Fonte||||
527|Tese|SOBRINHO, Guilherme Xavier - 2008. Mercado de trabalho e região: a articulação de duas problemáticas na perspectiva de um estudo de caso. (download arquivo - 1.790 KB) -Tese de Doutoramento em Sociologia. Faculdade de Filosofia, Letras e Ciências Humanas (USP) - São Paulo.|2008.0|http://www.teses.usp.br/teses/disponiveis/8/8132/tde-02122008-180132/pt-br.php|Fonte||||
528|Tese|TARTUCE, Gisela L. B. P. - 2007. Tensões e intenções na transição escola-trabalho: um estudo das vivências e percepções de jovens sobre os processos de qualificação profissional e (re)inserção no mercado de trabalho na cidade de São Paulo. (download arquivo - 2.710 KB) Tese de Doutoramento em Sociologia. Faculdade de Filosofia, Letras e Ciências Humanas (USP) - São Paulo.|2007.0|http://www.teses.usp.br/teses/disponiveis/8/8132/tde-31012008-105554/pt-br.php|Fonte||||
529|Tese|VIEIRA, Priscila Pereira Faria - 2017. Trabalho e pobreza no Brasil entre narrativas governamentais e experiências individuais. (download arquivo 2.09 Mb)Tese de doutoramento em Sociologia, Faculdade de Filosofia, Letras e Ciências Humanas (USP) - São Paulo. 2017.|2017.0|http://www.teses.usp.br/teses/disponiveis/8/8132/tde-06032018-121457/pt-br.php|Fonte||||
530|Dissertação|ANDRADA, Ana Carolina Silva - 2013. A organização do trabalho artístico a partir da construção de um campo de ação estratégica: o teatro de grupo paulistano e a Lei de Fomento ao Teatro (download 64.678 Kb). Dissertação de Mestrado em Sociologia - Faculdade de Filosofia, Letras e Ciências Humanas, Universidade de São Paulo, São Paulo.|2013.0|http://www.teses.usp.br/teses/disponiveis/8/8132/tde-18122013-135814/pt-br.php|Fonte||||
531|Dissertação|ANDRADE, Ian Prates Cordeiro Andrade - 2013.  Estrutura ocupacional e pobreza na região metropolitana de São Paulo, 1991-2010 (download 1.470 Kb) - Dissertação de Mestrado em Sociologia - Faculdade de Filosofia, Letras e Ciências Humanas, Universidade de São Paulo, São Paulo.|2013.0|http://www.teses.usp.br/teses/disponiveis/8/8132/tde-28112013-114040/pt-br.php|Fonte||||
532|Dissertação|BICEV, Jonas Tomazi - 2010. Os Trabalhadores Subcontratados da Região Metropolitana de São Paulo: precariedade ou estabilização? (download 1.350 Kb) - Dissertação de Mestrado em Sociologia - Faculdade de Filosofia, Letras e Ciências Humanas, Universidade de São Paulo, São Paulo.|2010.0|http://www.teses.usp.br/teses/disponiveis/8/8132/tde-03112010-103922/pt-br.php|Fonte||||
533|Dissertação|BICHIR, Renata Mirandola - 2006. Segregação e Acesso a Políticas Públicas no Município de São Paulo - (download arquivo - 1.001 KB) - Dissertação de Mestrado em Ciência Política - Faculdade de Filosofia, Letras e Ciências Humanas (USP) - São Paulo.|2006.0|||DISSERTA__O_Renata_Bichir.pdf|||
534|Dissertação|BREDA, Roselene de Lima - 2016. Efeitos da vulnerabilidade social: Notas sobre o cotidiano de trabalho em um CRAS na cidade de São Paulo (download 780 Kb) - Dissertação de Mestrado em Sociologia - Universidade Federal de São Carlos (UFSCAR) - São Paulo.|2016.0|||2265-dissertacao_RoseleneBreda.pdf|||
535|Dissertação|BRETTAS, Gabriela Horesh - 2016. O papel das organizações da sociedade civil na política pública de assistência social no Brasil: dilemas e tensões na provisão de serviços (download arquivo 6.02 Mbytes) - Dissertação de Mestrado em gestão de Políticas Públicas - Escola de Artes, Ciências e Humanidades (USP) - São Paulo.|2016.0|http://www.teses.usp.br/teses/disponiveis/100/100138/tde-27072016-103637/pt-br.php|Fonte||||
536|Dissertação|CAMPOS, Marcos Vinicius Lopes - 2016. Ferramentas de governo: instrumentação e governança urbana nos serviços de ônibus em São Paulo. (download arquivo - 4.66 MB) Dissertação de Mestrado em Ciência Política. Faculdade de Filosofia, Letras e Ciências Humanas. Universidade de São Paulo (USP).|2016.0|http://www.teses.usp.br/teses/disponiveis/8/8131/tde-20122016-141805/pt-br.php|Fonte||||
537|Dissertação|CAZZOLATO, José Donizete - 2005. Os bairros como instância territorial local; contribuição metodológica para o caso de São Paulo - download arquivo - parte 1 - 3.600 KB; parte 2 - 5.500 KB e parte 3 - 5.100 KB) - Dissertação de Mestrado em Geografia, Faculdade de Filosofia, Letras e Ciências Humanas (USP) - São Paulo.|2005.0||||||
538|Dissertação|D'ANDREA, Tiarajú - 2008. Nas Tramas da Segregação - O Real panorama da Pólis (download 4.000 Kb) - Dissertação de Mestrado em Sociologia, Faculdade de Filosofia, Letras e Ciências Humanas (USP) - São Paulo.|2008.0|||Mestrado_D'Andrea,%20Tiaraju_2008_fflch.pdf|||
539|Dissertação|DAVIDIAN, Andreza - 2013. A Evolução do PT paulista: Uma abordagem sobre a organização do partido e seu desenvolvimento no Estado. Dissertação de Mestrado em Ciência Política - Faculdade de Filosofia, Letras e Ciências Humanas (USP) - São Paulo.|2013.0|http://www.teses.usp.br/teses/disponiveis/8/8131/tde-26052014-122315/|Fonte||||
540|Dissertação|FRANÇA, Danilo Sales do Nascimento - 2010. Negros de Classe Média em Bairros de Periferia. (download 3.010 Kb) Dissertação de Mestrado em Sociologia - Faculdade de Filosofia, Letras e Ciências Humanas, Universidade de São Paulo, São Paulo.|2010.0|http://www.teses.usp.br/teses/disponiveis/8/8132/tde-28012011-122913/pt-br.php|Fonte||||
541|Dissertação|GODOY, Samuel Ralize de - 2015. Muito além da lata de lixo: a construção da política pública e a organização do mercado de limpeza urbana no município de São Paulo(download 2.32 Mbytes). Dissertação de Mestrado em Ciência Política - Faculdade de Filosofia, Letras e Ciências Humanas (USP) - São Paulo.|2015.0|http://www.teses.usp.br/teses/disponiveis/8/8131/tde-12012016-135131/pt-br.php|Fonte||||
542|Dissertação|HOYLER, Telma - 2014. Incorporação imobiliária e intermediação de interesses em São Paulo (download arquivo 2.66 Mbytes). Dissertação de Mestrado em Ciência Política - Faculdade de Filosofia, Letras e Ciências Humanas (USP) - São Paulo.|2014.0|http://www.teses.usp.br/teses/disponiveis/8/8131/tde-30042015-191841/pt-br.php|Fonte||||
543|Dissertação|JESUS, Matheus Gato de - 2010. Negro porém republicano: investigações sobre a trajetória intelectual de Rual Astolfo Marques. (download 1.760 Kb) - Dissertação de Mestrado em Sociologia - Faculdade de Filosofia, Letras e Ciências Humanas, Universidade de São Paulo, São Paulo.|2010.0|http://www.teses.usp.br/teses/disponiveis/8/8132/tde-25022011-123156/pt-br.php|Fonte||||
544|Dissertação|MARQUES, Fernando Gonçalves - 2010. A Assembléia Nacional Constituinte e a política de saúde no Brasil. (download 482.25 Kb) Dissertação de Mestrado em Ciência Política - Faculdade de Filosofia, Letras e Ciências Humanas, Universidade de São Paulo, São Paulo.|2010.0|http://www.teses.usp.br/teses/disponiveis/8/8131/tde-10122010-123514/pt-br.php|Fonte||||
